set,subset,instance,m,n,W,H,sum_w,sum_h,m',n',W',H',sum_w',sum_h',ub,lb,gap,opt,OOM,pre_time(s),ub0_time(s),dp_time(s),bid_time(s),time(s)
Set7,NGCUTFS,NGCUTFS2-164,500,1500,100,100,61746,64560,488,1500,100,100,61746,64560,30000,30000,0,1,0,0.017,0,0,0,0.017
Set7,NGCUTFS,NGCUTFS2-165,500,1500,100,100,64182,60261,491,1500,100,100,64182,60261,30000,30000,0,1,0,0.019,0,0,0,0.019
Set7,NGCUTFS,NGCUTFS2-166,500,1500,100,100,63969,66099,494,1500,100,100,63969,66099,30000,30000,0,1,0,0.018,0,0,0,0.018
Set7,NGCUTFS,NGCUTFS2-167,500,1500,100,100,66081,61752,494,1500,100,100,66081,61752,30000,30000,0,1,0,0.018,0,0,0,0.018
Set7,NGCUTFS,NGCUTFS2-168,500,1500,100,100,63516,64383,494,1500,100,100,63516,64383,30000,30000,0,1,0,0.018,0,0,0,0.018
Set7,NGCUTFS,NGCUTFS2-169,500,1500,100,100,66864,63135,494,1500,100,100,66864,63135,30000,30000,0,1,0,0.017,0,0,0,0.017
Set7,NGCUTFS,NGCUTFS2-170,500,1500,100,100,63429,67455,494,1500,100,100,63429,67455,30000,30000,0,1,0,0.017,0,0,0,0.017
Set7,NGCUTFS,NGCUTFS2-171,500,2000,100,100,82896,85452,491,2000,100,100,82896,85452,30000,30000,0,1,0,0.022,0,0,0,0.022
Set7,NGCUTFS,NGCUTFS2-172,500,2000,100,100,81680,85108,493,2000,100,100,81680,85108,30000,30000,0,1,0,0.022,0,0,0,0.022
Set7,NGCUTFS,NGCUTFS2-173,500,2000,100,100,87864,91420,495,2000,100,100,87864,91420,30000,30000,0,1,0,0.02,0,0,0,0.02
Set7,NGCUTFS,NGCUTFS2-174,500,2000,100,100,85820,86724,492,2000,100,100,85820,86724,30000,30000,0,1,0,0.02,0,0,0,0.02
Set7,NGCUTFS,NGCUTFS2-175,500,2000,100,100,86508,87152,492,2000,100,100,86508,87152,30000,30000,0,1,0,0.021,0.003,0,0.086,0.11
Set7,NGCUTFS,NGCUTFS2-176,500,2000,100,100,86748,84832,493,2000,100,100,86748,84832,30000,30000,0,1,0,0.023,0,0,0,0.023
Set7,NGCUTFS,NGCUTFS2-177,500,2000,100,100,80492,88628,493,2000,100,100,80492,88628,30000,30000,0,1,0,0.022,0,0,0,0.022
Set7,NGCUTFS,NGCUTFS2-178,500,2000,100,100,88400,78988,495,2000,100,100,88400,78988,30000,30000,0,1,0,0.021,0.003,0,0.11,0.134
Set7,NGCUTFS,NGCUTFS2-179,500,2000,100,100,85100,85544,495,2000,100,100,85100,85544,30000,30000,0,1,0,0.023,0,0,0,0.023
Set7,NGCUTFS,NGCUTFS2-180,500,2000,100,100,88700,85420,494,2000,100,100,88700,85420,30000,30000,0,1,0,0.021,0,0,0,0.021
Set7,NGCUTFS,NGCUTFS2-181,1000,1000,100,100,42306,42831,973,1000,100,100,42306,42831,30000,30000,0,1,0,0.04,0,0,0,0.04
Set7,NGCUTFS,NGCUTFS2-182,1000,1000,100,100,41429,42484,969,1000,100,100,41429,42484,30000,30000,0,1,0,0.043,0,0,0,0.043
Set7,NGCUTFS,NGCUTFS2-183,1000,1000,100,100,42728,42606,974,1000,100,100,42728,42606,30000,30000,0,1,0,0.039,0,0,0,0.039
Set7,NGCUTFS,NGCUTFS2-184,1000,1000,100,100,42806,42600,962,1000,100,100,42806,42600,30000,30000,0,1,0,0.04,0,0,0,0.04
Set7,NGCUTFS,NGCUTFS2-185,1000,1000,100,100,42188,42657,969,1000,100,100,42188,42657,30000,30000,0,1,0,0.038,0,0,0,0.038
Set7,NGCUTFS,NGCUTFS2-186,1000,1000,100,100,42871,43214,975,1000,100,100,42871,43214,30000,30000,0,1,0,0.041,0,0,0,0.041
Set7,NGCUTFS,NGCUTFS2-187,1000,1000,100,100,44234,41882,975,1000,100,100,44234,41882,30000,30000,0,1,0,0.043,0,0,0,0.043
Set7,NGCUTFS,NGCUTFS2-188,1000,1000,100,100,42458,41424,971,1000,100,100,42458,41424,30000,30000,0,1,0,0.04,0,0,0,0.04
Set7,NGCUTFS,NGCUTFS2-189,1000,1000,100,100,44365,40192,968,1000,100,100,44365,40192,30000,30000,0,1,0,0.042,0,0,0,0.042
Set7,NGCUTFS,NGCUTFS2-190,1000,1000,100,100,40508,43299,968,1000,100,100,40508,43299,30000,30000,0,1,0,0.04,0,0,0,0.04
Set7,NGCUTFS,NGCUTFS2-191,1000,3000,100,100,132360,133317,974,3000,100,100,132360,133317,30000,30000,0,1,0,0.043,0,0,0,0.043
Set7,NGCUTFS,NGCUTFS2-192,1000,3000,100,100,123291,124773,975,3000,100,100,123291,124773,30000,30000,0,1,0,0.047,0,0,0,0.047
Set7,NGCUTFS,NGCUTFS2-193,1000,3000,100,100,126066,130662,973,3000,100,100,126066,130662,30000,30000,0,1,0,0.041,0,0,0,0.041
Set7,NGCUTFS,NGCUTFS2-194,1000,3000,100,100,125805,127377,971,3000,100,100,125805,127377,30000,30000,0,1,0,0.045,0,0,0,0.045
Set7,NGCUTFS,NGCUTFS2-195,1000,3000,100,100,126234,130296,976,3000,100,100,126234,130296,30000,30000,0,1,0,0.047,0,0,0,0.047
Set7,NGCUTFS,NGCUTFS2-196,1000,3000,100,100,131169,129987,973,3000,100,100,131169,129987,30000,30000,0,1,0,0.047,0,0,0,0.047
Set7,NGCUTFS,NGCUTFS2-197,1000,3000,100,100,128874,129453,962,3000,100,100,128874,129453,30000,30000,0,1,0,0.043,0,0,0,0.043
Set7,NGCUTFS,NGCUTFS2-198,1000,3000,100,100,124311,129627,973,3000,100,100,124311,129627,30000,30000,0,1,0,0.047,0,0,0,0.047
Set7,NGCUTFS,NGCUTFS2-199,1000,3000,100,100,125361,128442,967,3000,100,100,125361,128442,30000,30000,0,1,0,0.05,0,0,0,0.05
Set7,NGCUTFS,NGCUTFS2-200,1000,3000,100,100,127323,122994,981,3000,100,100,127323,122994,30000,30000,0,1,0,0.06,0,0,0,0.06
Set7,NGCUTFS,NGCUTFS2-201,1000,4000,100,100,171364,172872,974,4000,100,100,171364,172872,30000,30000,0,1,0,0.067,0,0,0,0.067
Set7,NGCUTFS,NGCUTFS2-202,1000,4000,100,100,171224,161812,977,4000,100,100,171224,161812,30000,30000,0,1,0,0.062,0,0,0,0.062
Set7,NGCUTFS,NGCUTFS2-203,1000,4000,100,100,176084,174112,973,4000,100,100,176084,174112,30000,30000,0,1,0,0.053,0,0,0,0.053
Set7,NGCUTFS,NGCUTFS2-204,1000,4000,100,100,172444,169260,977,4000,100,100,172444,169260,30000,30000,0,1,0,0.053,0,0,0,0.053
Set7,NGCUTFS,NGCUTFS2-205,1000,4000,100,100,164144,167752,963,4000,100,100,164144,167752,30000,30000,0,1,0,0.084,0,0,0,0.084
Set7,NGCUTFS,NGCUTFS2-206,1000,4000,100,100,174756,172896,970,4000,100,100,174756,172896,30000,30000,0,1,0,0.097,0,0,0,0.097
Set7,NGCUTFS,NGCUTFS2-207,1000,4000,100,100,167148,173640,979,4000,100,100,167148,173640,30000,30000,0,1,0,0.067,0,0,0,0.067
Set7,NGCUTFS,NGCUTFS2-208,1000,4000,100,100,161648,167320,957,4000,100,100,161648,167320,30000,30000,0,1,0,0.058,0,0,0,0.058
Set7,NGCUTFS,NGCUTFS2-209,1000,4000,100,100,171560,178560,968,4000,100,100,171560,178560,30000,30000,0,1,0,0.062,0,0,0,0.062
Set7,NGCUTFS,NGCUTFS2-210,1000,4000,100,100,173376,166536,977,4000,100,100,173376,166536,30000,30000,0,1,0,0.052,0,0,0,0.052
Set7,NGCUTFS,NGCUTFS3-100,150,150,100,100,5758,5172,149,150,100,100,5758,5172,29821,29696,0.004191677,0,0,0.004,0.002,0.01,36.677,36.693
Set7,NGCUTFS,NGCUTFS3-101,150,450,100,100,15513,17082,150,450,100,100,15513,17082,30000,30000,0,1,0,0.004,0.002,0,5.219,5.225
Set7,NGCUTFS,NGCUTFS3-102,150,450,100,100,16854,15525,149,450,100,100,16854,15525,30000,30000,0,1,0,0.004,0,0,0,0.004
Set7,NGCUTFS,NGCUTFS3-103,150,450,100,100,17907,18501,149,450,100,100,17907,18501,29994,29994,0,1,0,0.004,0.003,0,10.351,10.358
Set7,NGCUTFS,NGCUTFS3-104,150,450,100,100,17319,15651,150,450,100,100,17319,15651,30000,30000,0,1,0,0.004,0.002,0,10.193,10.199
Set7,NGCUTFS,NGCUTFS3-105,150,450,100,100,16029,15759,148,450,100,100,16029,15759,30000,30000,0,1,0,0.005,0.002,0,4.317,4.324
Set7,NGCUTFS,NGCUTFS3-106,150,450,100,100,17043,16728,150,450,100,100,17043,16728,30000,30000,0,1,0,0.004,0.002,0,0.302,0.308
Set7,NGCUTFS,NGCUTFS3-107,150,450,100,100,16113,18063,150,450,100,100,16113,18063,30000,30000,0,1,0,0.004,0.002,0,9.071,9.077
Set7,NGCUTFS,NGCUTFS3-108,150,450,100,100,17277,16545,149,450,100,100,17277,16545,30000,30000,0,1,0,0.005,0,0,0,0.005
Set7,NGCUTFS,NGCUTFS3-109,150,450,100,100,18210,17529,150,450,100,100,18210,17529,29988,29988,0,1,0,0.004,0.002,0,25.607,25.613
Set7,NGCUTFS,NGCUTFS3-110,150,450,100,100,16002,17238,149,450,100,100,16002,17238,30000,30000,0,1,0,0.004,0,0,0,0.004
Set7,NGCUTFS,NGCUTFS3-111,150,600,100,100,21656,25684,147,600,100,100,21656,25684,30000,30000,0,1,0,0.006,0.002,0,0.506,0.514
Set7,NGCUTFS,NGCUTFS3-112,150,600,100,100,24344,24024,149,600,100,100,24344,24024,30000,30000,0,1,0,0.005,0.003,0,0.004,0.012
Set7,NGCUTFS,NGCUTFS3-113,150,600,100,100,21800,23256,150,600,100,100,21800,23256,30000,30000,0,1,0,0.005,0.002,0,0.618,0.625
Set7,NGCUTFS,NGCUTFS3-114,150,600,100,100,22804,20688,148,600,100,100,22804,20688,30000,30000,0,1,0,0.006,0.002,0,4.953,4.961
Set7,NGCUTFS,NGCUTFS3-115,150,600,100,100,21012,23828,148,600,100,100,21012,23828,30000,30000,0,1,0,0.006,0.002,0,0.004,0.012
Set7,NGCUTFS,NGCUTFS3-116,150,600,100,100,22000,24420,150,600,100,100,22000,24420,30000,30000,0,1,0,0.005,0.003,0,0.007,0.015
Set7,NGCUTFS,NGCUTFS3-117,150,600,100,100,21452,21508,149,600,100,100,21452,21508,30000,30000,0,1,0,0.006,0.002,0,0.769,0.777
Set7,NGCUTFS,NGCUTFS3-118,150,600,100,100,20208,23232,150,600,100,100,20208,23232,30000,30000,0,1,0,0.006,0,0,0,0.006
Set7,NGCUTFS,NGCUTFS3-119,150,600,100,100,22416,21944,150,600,100,100,22416,21944,30000,30000,0,1,0,0.006,0.002,0,0.022,0.03
Set7,NGCUTFS,NGCUTFS3-120,150,600,100,100,22808,21348,150,600,100,100,22808,21348,30000,30000,0,1,0,0.005,0.002,0,0.032,0.039
Set7,NGCUTFS,NGCUTFS3-121,250,250,100,100,9078,9636,246,250,100,100,9078,9636,29976,29976,0,1,0,0.008,0.002,0,2.416,2.426
Set7,NGCUTFS,NGCUTFS3-122,250,250,100,100,9305,9227,247,250,100,100,9305,9227,29970,29970,0,1,0,0.008,0.002,0,5.995,6.005
Set7,NGCUTFS,NGCUTFS3-123,250,250,100,100,9478,9284,249,250,100,100,9478,9284,29950,29937,4.34E-04,0,0,0.008,0.002,0,36.683,36.693
Set7,NGCUTFS,NGCUTFS3-124,250,250,100,100,8608,9307,249,250,100,100,8608,9307,29991,29991,0,1,0,0.008,0.002,0,6.49,6.5
Set7,NGCUTFS,NGCUTFS3-125,250,250,100,100,9947,8923,249,250,100,100,9947,8923,29877,29866,3.68E-04,0,0,0.008,0.003,0,36.682,36.693
Set7,NGCUTFS,NGCUTFS3-126,250,250,100,100,9299,9186,248,250,100,100,9299,9186,29994,29994,0,1,0,0.008,0.002,0,0.449,0.459
Set7,NGCUTFS,NGCUTFS3-127,250,250,100,100,9983,9228,248,250,100,100,9983,9228,29960,29960,0,1,0,0.011,0.003,0,22.354,22.368
Set7,NGCUTFS,NGCUTFS3-128,250,250,100,100,9016,8696,249,250,100,100,9016,8696,30000,30000,0,1,0,0.008,0.002,0,0.317,0.327
Set7,NGCUTFS,NGCUTFS3-129,250,250,100,100,9574,9299,246,250,100,100,9574,9299,29970,29970,0,1,0,0.007,0.002,0,28.167,28.176
Set7,NGCUTFS,NGCUTFS3-130,250,250,100,100,9672,8570,246,250,100,100,9672,8570,30000,30000,0,1,0,0.008,0.001,0,1.006,1.015
Set7,NGCUTFS,NGCUTFS3-131,250,750,100,100,27771,27942,247,750,100,100,27771,27942,30000,30000,0,1,0,0.008,0,0,0,0.008
Set7,NGCUTFS,NGCUTFS3-132,250,750,100,100,28191,28569,248,750,100,100,28191,28569,30000,30000,0,1,0,0.008,0,0,0,0.008
Set7,NGCUTFS,NGCUTFS3-133,250,750,100,100,28356,26751,250,750,100,100,28356,26751,30000,30000,0,1,0,0.008,0.002,0,0.052,0.062
Set7,NGCUTFS,NGCUTFS3-134,250,750,100,100,31131,28821,249,750,100,100,31131,28821,30000,30000,0,1,0,0.007,0.002,0,0.473,0.482
Set7,NGCUTFS,NGCUTFS3-135,250,750,100,100,28467,29319,247,750,100,100,28467,29319,30000,30000,0,1,0,0.008,0,0,0,0.008
Set7,NGCUTFS,NGCUTFS3-136,250,750,100,100,26385,24990,247,750,100,100,26385,24990,30000,30000,0,1,0,0.008,0.003,0,0.039,0.05
Set7,NGCUTFS,NGCUTFS3-137,250,750,100,100,27090,26349,246,750,100,100,27090,26349,30000,30000,0,1,0,0.007,0.002,0,0.128,0.137
Set7,NGCUTFS,NGCUTFS3-138,250,750,100,100,29409,29355,250,750,100,100,29409,29355,30000,30000,0,1,0,0.008,0.002,0,0.01,0.02
Set7,NGCUTFS,NGCUTFS3-139,250,750,100,100,27267,25611,244,750,100,100,27267,25611,30000,30000,0,1,0,0.008,0,0,0,0.008
Set7,NGCUTFS,NGCUTFS3-140,250,750,100,100,26010,29520,247,750,100,100,26010,29520,30000,30000,0,1,0,0.009,0,0,0,0.009
Set7,NGCUTFS,NGCUTFS3-141,250,1000,100,100,37244,36024,245,1000,100,100,37244,36024,30000,30000,0,1,0,0.011,0,0,0,0.011
Set7,NGCUTFS,NGCUTFS3-142,250,1000,100,100,37412,37816,248,1000,100,100,37412,37816,30000,30000,0,1,0,0.009,0.002,0,0.024,0.035
Set7,NGCUTFS,NGCUTFS3-143,250,1000,100,100,38100,37432,250,1000,100,100,38100,37432,30000,30000,0,1,0,0.009,0.002,0,0.016,0.027
Set7,NGCUTFS,NGCUTFS3-144,250,1000,100,100,34800,38684,248,1000,100,100,34800,38684,30000,30000,0,1,0,0.01,0,0,0,0.01
Set7,NGCUTFS,NGCUTFS3-145,250,1000,100,100,37860,36472,248,1000,100,100,37860,36472,30000,30000,0,1,0,0.01,0,0,0,0.01
Set7,NGCUTFS,NGCUTFS3-146,250,1000,100,100,37560,36448,248,1000,100,100,37560,36448,30000,30000,0,1,0,0.01,0,0,0,0.01
Set7,NGCUTFS,NGCUTFS3-147,250,1000,100,100,36356,40164,247,1000,100,100,36356,40164,30000,30000,0,1,0,0.01,0,0,0,0.01
Set7,NGCUTFS,NGCUTFS3-148,250,1000,100,100,35740,37804,250,1000,100,100,35740,37804,30000,30000,0,1,0,0.009,0,0,0,0.009
Set7,NGCUTFS,NGCUTFS3-149,250,1000,100,100,36628,35736,248,1000,100,100,36628,35736,30000,30000,0,1,0,0.01,0.002,0,0.012,0.024
Set7,NGCUTFS,NGCUTFS3-150,250,1000,100,100,37628,36092,248,1000,100,100,37628,36092,30000,30000,0,1,0,0.01,0,0,0,0.01
Set7,NGCUTFS,NGCUTFS3-151,500,500,100,100,18804,18368,488,500,100,100,18804,18368,30000,30000,0,1,0,0.018,0.003,0,0.116,0.137
Set7,NGCUTFS,NGCUTFS3-152,500,500,100,100,17307,18902,490,500,100,100,17307,18902,30000,30000,0,1,0,0.017,0.002,0,0.088,0.107
Set7,NGCUTFS,NGCUTFS3-153,500,500,100,100,18500,19292,490,500,100,100,18500,19292,30000,30000,0,1,0,0.019,0.002,0,0.913,0.934
Set7,NGCUTFS,NGCUTFS3-154,500,500,100,100,17893,19221,491,500,100,100,17893,19221,30000,30000,0,1,0,0.017,0,0,0,0.017
Set7,NGCUTFS,NGCUTFS3-155,500,500,100,100,18146,18847,485,500,100,100,18146,18847,30000,30000,0,1,0,0.017,0.002,0,0.151,0.17
Set7,NGCUTFS,NGCUTFS3-156,500,500,100,100,18212,18880,487,500,100,100,18212,18880,30000,30000,0,1,0,0.019,0.002,0,0.049,0.07
Set7,NGCUTFS,NGCUTFS3-157,500,500,100,100,18444,17969,489,500,100,100,18444,17969,30000,30000,0,1,0,0.017,0.002,0,0.068,0.087
Set7,NGCUTFS,NGCUTFS3-158,500,500,100,100,18725,18657,492,500,100,100,18725,18657,30000,30000,0,1,0,0.018,0.003,0,0.073,0.094
Set7,NGCUTFS,NGCUTFS3-159,500,500,100,100,18989,18546,493,500,100,100,18989,18546,30000,30000,0,1,0,0.017,0.002,0,0.083,0.102
Set7,NGCUTFS,NGCUTFS3-160,500,500,100,100,18527,18464,488,500,100,100,18527,18464,30000,30000,0,1,0,0.018,0.002,0,0.319,0.339
Set7,NGCUTFS,NGCUTFS3-161,500,1500,100,100,55524,56784,489,1500,100,100,55524,56784,30000,30000,0,1,0,0.019,0,0,0,0.019
Set7,NGCUTFS,NGCUTFS3-162,500,1500,100,100,57771,56538,488,1500,100,100,57771,56538,30000,30000,0,1,0,0.019,0,0,0,0.019
Set7,NGCUTFS,NGCUTFS3-163,500,1500,100,100,56460,51681,489,1500,100,100,56460,51681,30000,30000,0,1,0,0.018,0,0,0,0.018
Set7,NGCUTFS,NGCUTFS3-164,500,1500,100,100,56142,55839,489,1500,100,100,56142,55839,30000,30000,0,1,0,0.017,0,0,0,0.017
Set7,NGCUTFS,NGCUTFS3-165,500,1500,100,100,57936,55143,491,1500,100,100,57936,55143,30000,30000,0,1,0,0.017,0,0,0,0.017
Set7,NGCUTFS,NGCUTFS3-166,500,1500,100,100,57237,53220,489,1500,100,100,57237,53220,30000,30000,0,1,0,0.019,0,0,0,0.019
Set7,NGCUTFS,NGCUTFS3-167,500,1500,100,100,54669,56271,491,1500,100,100,54669,56271,30000,30000,0,1,0,0.019,0,0,0,0.019
Set7,NGCUTFS,NGCUTFS3-168,500,1500,100,100,58197,59094,494,1500,100,100,58197,59094,30000,30000,0,1,0,0.02,0.002,0,0.03,0.052
Set7,NGCUTFS,NGCUTFS3-169,500,1500,100,100,56475,57354,487,1500,100,100,56475,57354,30000,30000,0,1,0,0.017,0,0,0,0.017
Set7,NGCUTFS,NGCUTFS3-170,500,1500,100,100,54765,55560,490,1500,100,100,54765,55560,30000,30000,0,1,0,0.02,0,0,0,0.02
Set7,NGCUTFS,NGCUTFS3-171,500,2000,100,100,75256,74156,497,2000,100,100,75256,74156,30000,30000,0,1,0,0.022,0,0,0,0.022
Set7,NGCUTFS,NGCUTFS3-172,500,2000,100,100,74732,77740,493,2000,100,100,74732,77740,30000,30000,0,1,0,0.028,0,0,0,0.028
Set7,NGCUTFS,NGCUTFS3-173,500,2000,100,100,71900,71624,492,2000,100,100,71900,71624,30000,30000,0,1,0,0.027,0,0,0,0.027
Set7,NGCUTFS,NGCUTFS3-174,500,2000,100,100,73880,75176,489,2000,100,100,73880,75176,30000,30000,0,1,0,0.029,0,0,0,0.029
Set7,NGCUTFS,NGCUTFS3-175,500,2000,100,100,72792,76036,491,2000,100,100,72792,76036,30000,30000,0,1,0,0.029,0,0,0,0.029
Set7,NGCUTFS,NGCUTFS3-176,500,2000,100,100,74380,76436,491,2000,100,100,74380,76436,30000,30000,0,1,0,0.023,0,0,0,0.023
Set7,NGCUTFS,NGCUTFS3-177,500,2000,100,100,79168,74684,495,2000,100,100,79168,74684,30000,30000,0,1,0,0.026,0,0,0,0.026
Set7,NGCUTFS,NGCUTFS3-178,500,2000,100,100,72232,72600,492,2000,100,100,72232,72600,30000,30000,0,1,0,0.03,0,0,0,0.03
Set7,NGCUTFS,NGCUTFS3-179,500,2000,100,100,75076,73744,488,2000,100,100,75076,73744,30000,30000,0,1,0,0.028,0,0,0,0.028
Set7,NGCUTFS,NGCUTFS3-180,500,2000,100,100,77932,75484,494,2000,100,100,77932,75484,30000,30000,0,1,0,0.03,0,0,0,0.03
Set7,NGCUTFS,NGCUTFS3-181,1000,1000,100,100,36284,37302,959,1000,100,100,36284,37302,30000,30000,0,1,0,0.113,0,0,0,0.113
Set7,NGCUTFS,NGCUTFS3-182,1000,1000,100,100,38016,37602,961,1000,100,100,38016,37602,30000,30000,0,1,0,0.055,0,0,0,0.055
Set7,NGCUTFS,NGCUTFS3-183,1000,1000,100,100,38957,37926,967,1000,100,100,38957,37926,30000,30000,0,1,0,0.061,0,0,0,0.061
Set7,NGCUTFS,NGCUTFS3-184,1000,1000,100,100,35168,36579,968,1000,100,100,35168,36579,30000,30000,0,1,0,0.053,0,0,0,0.053
Set7,NGCUTFS,NGCUTFS3-185,1000,1000,100,100,37873,36565,959,1000,100,100,37873,36565,30000,30000,0,1,0,0.051,0,0,0,0.051
Set7,NGCUTFS,NGCUTFS3-186,1000,1000,100,100,36850,37004,958,1000,100,100,36850,37004,30000,30000,0,1,0,0.046,0,0,0,0.046
Set7,NGCUTFS,NGCUTFS3-187,1000,1000,100,100,36820,36319,959,1000,100,100,36820,36319,30000,30000,0,1,0,0.052,0,0,0,0.052
Set7,NGCUTFS,NGCUTFS3-188,1000,1000,100,100,37065,37320,966,1000,100,100,37065,37320,30000,30000,0,1,0,0.049,0,0,0,0.049
Set7,NGCUTFS,NGCUTFS3-189,1000,1000,100,100,37267,37964,954,1000,100,100,37267,37964,30000,30000,0,1,0,0.045,0,0,0,0.045
Set7,NGCUTFS,NGCUTFS3-190,1000,1000,100,100,36633,37523,957,1000,100,100,36633,37523,30000,30000,0,1,0,0.046,0,0,0,0.046
Set7,NGCUTFS,NGCUTFS3-191,1000,3000,100,100,111612,113106,976,3000,100,100,111612,113106,30000,30000,0,1,0,0.049,0,0,0,0.049
Set7,NGCUTFS,NGCUTFS3-192,1000,3000,100,100,110403,111369,960,3000,100,100,110403,111369,30000,30000,0,1,0,0.048,0,0,0,0.048
Set7,NGCUTFS,NGCUTFS3-193,1000,3000,100,100,113553,108639,965,3000,100,100,113553,108639,30000,30000,0,1,0,0.055,0,0,0,0.055
Set7,NGCUTFS,NGCUTFS3-194,1000,3000,100,100,108015,110808,967,3000,100,100,108015,110808,30000,30000,0,1,0,0.049,0,0,0,0.049
Set7,NGCUTFS,NGCUTFS3-195,1000,3000,100,100,112410,108714,963,3000,100,100,112410,108714,30000,30000,0,1,0,0.046,0,0,0,0.046
Set7,NGCUTFS,NGCUTFS3-196,1000,3000,100,100,107217,111783,960,3000,100,100,107217,111783,30000,30000,0,1,0,0.047,0,0,0,0.047
Set7,NGCUTFS,NGCUTFS3-197,1000,3000,100,100,113079,115047,963,3000,100,100,113079,115047,30000,30000,0,1,0,0.045,0,0,0,0.045
Set7,NGCUTFS,NGCUTFS3-198,1000,3000,100,100,111087,109038,964,3000,100,100,111087,109038,30000,30000,0,1,0,0.051,0,0,0,0.051
Set7,NGCUTFS,NGCUTFS3-199,1000,3000,100,100,110160,111468,975,3000,100,100,110160,111468,30000,30000,0,1,0,0.051,0,0,0,0.051
Set7,NGCUTFS,NGCUTFS3-200,1000,3000,100,100,106518,111615,959,3000,100,100,106518,111615,30000,30000,0,1,0,0.049,0,0,0,0.049
Set7,NGCUTFS,NGCUTFS3-201,1000,4000,100,100,143996,145912,968,4000,100,100,143996,145912,30000,30000,0,1,0,0.054,0,0,0,0.054
Set7,NGCUTFS,NGCUTFS3-202,1000,4000,100,100,147004,146008,961,4000,100,100,147004,146008,30000,30000,0,1,0,0.057,0,0,0,0.057
Set7,NGCUTFS,NGCUTFS3-203,1000,4000,100,100,147900,150880,960,4000,100,100,147900,150880,30000,30000,0,1,0,0.058,0,0,0,0.058
Set7,NGCUTFS,NGCUTFS3-204,1000,4000,100,100,145424,145148,959,4000,100,100,145424,145148,30000,30000,0,1,0,0.059,0,0,0,0.059
Set7,NGCUTFS,NGCUTFS3-205,1000,4000,100,100,147628,150260,965,4000,100,100,147628,150260,30000,30000,0,1,0,0.06,0,0,0,0.06
Set7,NGCUTFS,NGCUTFS3-206,1000,4000,100,100,151104,154388,969,4000,100,100,151104,154388,30000,30000,0,1,0,0.065,0,0,0,0.065
Set7,NGCUTFS,NGCUTFS3-207,1000,4000,100,100,154500,150616,971,4000,100,100,154500,150616,30000,30000,0,1,0,0.056,0,0,0,0.056
Set7,NGCUTFS,NGCUTFS3-208,1000,4000,100,100,148096,148196,959,4000,100,100,148096,148196,30000,30000,0,1,0,0.059,0,0,0,0.059
Set7,NGCUTFS,NGCUTFS3-209,1000,4000,100,100,149392,140624,945,4000,100,100,149392,140624,30000,30000,0,1,0,0.057,0,0,0,0.057
Set7,NGCUTFS,NGCUTFS3-210,1000,4000,100,100,149136,148536,965,4000,100,100,149136,148536,30000,30000,0,1,0,0.056,0,0,0,0.056
Set8,AB,AB1,50,289,2452,1406,79944,82525,50,289,2452,1406,79944,82525,2426498,2379877,0.019213286,0,0,0.482,21.022,0,51.883,73.387
Set8,AB,AB2,50,291,2642,1458,80264,73393,50,291,2642,1458,80264,73393,2768089,2724549,0.015729263,0,0,0.544,27.507,0,45.336,73.387
Set8,AB,AB3,50,308,2230,1279,69677,86111,50,308,2230,1279,69677,86111,1981809,1955162,0.013445796,0,0,0.397,14.008,0,58.982,73.387
Set8,AB,AB4,50,234,2195,1311,71150,67589,50,234,2195,1311,71150,67589,2017352,1971820,0.022570181,0,0,0.342,12.833,0,60.212,73.387
Set8,AB,AB5,50,260,2997,1198,57856,74979,50,260,2997,1198,57856,74979,2507478,2462981,0.017745719,0,0,0.479,25.932,0,46.976,73.387
Set8,AB,AB6,50,289,2345,1435,70022,78850,50,289,2345,1435,70022,78850,2399653,2368701,0.012898532,0,0,0.462,19.56,0,53.365,73.387
Set8,AB,AB7,50,269,2019,1233,68897,74890,50,269,2019,1233,68897,74890,1810323,1751530,0.032476525,0,0,0.322,9.949,0,63.116,73.387
Set8,AB,AB8,50,283,2404,1443,74170,76973,50,283,2404,1443,74170,76973,2483368,2433379,0.020129518,0,0,0.472,21.397,0,51.518,73.387
Set8,AB,AB9,50,242,2807,1373,70493,60634,50,242,2807,1373,70493,60634,2685501,2644059,0.015431757,0,0,0.49,29.403,0,43.494,73.387
Set8,AB,AB10,50,306,2079,1051,80030,82491,50,306,2079,1051,80030,82491,1590123,1576405,0.008627006,0,0,0.304,7.102,0,65.981,73.387
Set8,AB,AB11,100,548,2076,1110,164589,138900,100,548,2076,1110,164589,138900,1665035,1634861,0.018122142,0,0,0.616,8.949,0,63.822,73.387
Set8,AB,AB12,100,572,2003,1142,150426,159453,100,572,2003,1142,150426,159453,1684939,1683902,6.15E-04,0,0,0.612,8.975,0,63.8,73.387
Set8,AB,AB13,100,548,2105,1138,156992,131187,100,548,2105,1138,156992,131187,1757010,1731342,0.014608909,0,0,0.631,9.001,0,63.755,73.387
Set8,AB,AB14,100,597,2714,1107,152603,166741,100,597,2714,1107,152603,166741,2127287,2100787,0.012457181,0,0,0.918,19.281,0,53.188,73.387
Set8,AB,AB15,100,531,2956,1360,150074,155536,100,531,2956,1360,150074,155536,2916327,2865414,0.017457919,0,0,1.127,41.693,0,30.567,73.387
