set,subset,instance,m,n,W,H,sum_w,sum_h,m',n',W',H',sum_w',sum_h',ub,lb,ub',lb',gap,opt,OOM,pre_time(s),ub0_time(s),dp_time(s),bid_time(s),time(s)
Set7,NGCUTFS,NGCUTFS3-80,100,300,100,100,9969,10281,50,148,100,100,4393,4122,29976,29976,29976,29976,0,1,0,0.023,0.004,0.014,0.829,0.87
Set7,NGCUTFS,NGCUTFS3-81,100,400,100,100,15668,14536,99,400,100,100,15668,14536,30000,30000,30000,30000,0,1,0,0.004,0,0,0,0.004
Set7,NGCUTFS,NGCUTFS3-82,100,400,100,100,15204,14576,36,120,100,100,4082,3806,30000,30000,30000,30000,0,1,0,0.008,0.002,0.005,0,0.015
Set7,NGCUTFS,NGCUTFS3-83,100,400,100,100,15316,15996,100,400,100,100,15316,15996,30000,30000,30000,30000,0,1,0,0.004,0,0,0,0.004
Set7,NGCUTFS,NGCUTFS3-84,100,400,100,100,16112,14908,32,112,100,100,3402,3988,29910,29910,29910,29910,0,1,0,0.009,0.002,0.005,0.094,0.11
Set7,NGCUTFS,NGCUTFS3-85,100,400,100,100,13640,12644,40,155,100,100,5345,5255,30000,30000,30000,30000,0,1,0,0.012,0.003,0.007,0,0.022
Set7,NGCUTFS,NGCUTFS3-86,100,400,100,100,15284,14216,38,134,100,100,4695,5010,30000,30000,30000,30000,0,1,0,0.011,0.003,0.004,0,0.018
Set7,NGCUTFS,NGCUTFS3-87,100,400,100,100,15908,15216,37,136,100,100,4058,4310,30000,30000,30000,30000,0,1,0,0.009,0.002,0.005,0,0.016
Set7,NGCUTFS,NGCUTFS3-88,100,400,100,100,14224,13644,51,201,100,100,5128,5568,30000,30000,30000,30000,0,1,0,0.007,0.002,0,0.353,0.362
Set7,NGCUTFS,NGCUTFS3-89,100,400,100,100,14376,14808,38,148,100,100,4583,4628,30000,30000,30000,30000,0,1,0,0.005,0.002,0.009,0,0.016
Set7,NGCUTFS,NGCUTFS3-90,100,400,100,100,14884,14220,40,143,100,100,4166,3497,30000,30000,30000,30000,0,1,0,0.007,0.001,0.011,0,0.019
Set7,NGCUTFS,NGCUTFS3-91,150,150,100,100,5599,5679,79,79,100,100,2568,2482,29910,29910,29910,29910,0,1,0,0.01,0.003,0.007,0.863,0.883
Set7,NGCUTFS,NGCUTFS3-92,150,150,100,100,6062,5719,67,68,100,100,2099,1802,29905,29905,29905,29905,0,1,0,0.009,0.002,0.01,19.787,19.808
Set7,NGCUTFS,NGCUTFS3-93,150,150,100,100,5900,5597,62,62,100,100,2331,2393,29855,29806,29855,29806,0.001641266,0,0,0.007,0.002,0.007,36.677,36.693
Set7,NGCUTFS,NGCUTFS3-94,150,150,100,100,5715,6127,75,75,100,100,2292,2734,29875,29796,29875,29796,0.002644351,0,0,0.009,0.002,0.009,36.673,36.693
Set7,NGCUTFS,NGCUTFS3-95,150,150,100,100,6086,5927,80,80,100,100,2999,2559,29852,29795,29852,29795,0.00190942,0,0,0.01,0.001,0.008,36.674,36.693
Set7,NGCUTFS,NGCUTFS3-96,150,150,100,100,5132,5638,86,86,100,100,2137,2641,29798,29649,29798,29649,0.005000336,0,0,0.01,0.002,0.008,36.674,36.694
Set7,NGCUTFS,NGCUTFS3-97,150,150,100,100,4827,5763,92,92,100,100,2592,2877,29869,29769,29869,29769,0.003347953,0,0,0.01,0.002,0.01,36.685,36.708
Set7,NGCUTFS,NGCUTFS3-98,150,150,100,100,5894,6187,67,67,100,100,2255,2141,29718,29561,29718,29561,0.005282993,0,0,0.007,0.002,0.007,36.677,36.693
Set7,NGCUTFS,NGCUTFS3-99,150,150,100,100,6016,5576,77,78,100,100,2735,2357,29849,29727,29849,29727,0.004087239,0,0,0.011,0.002,0.008,36.672,36.693
Set7,NGCUTFS,NGCUTFS1-100,150,150,100,100,7338,7211,59,59,100,100,2748,2240,29770,29757,29770,29757,4.37E-04,0,0,0.006,0.002,0.006,36.679,36.693
Set7,NGCUTFS,NGCUTFS1-101,150,450,100,100,21834,21534,150,450,100,100,21834,21534,30000,30000,30000,30000,0,1,0,0.005,0,0,0,0.005
Set7,NGCUTFS,NGCUTFS1-102,150,450,100,100,20106,21810,54,142,100,100,5843,5756,30000,30000,30000,30000,0,1,0,0.011,0.003,0.007,0,0.021
Set7,NGCUTFS,NGCUTFS1-103,150,450,100,100,20967,19764,54,143,100,100,6746,5229,29988,29988,29988,29988,0,1,0,0.011,0.002,0.008,1.727,1.748
Set7,NGCUTFS,NGCUTFS1-104,150,450,100,100,19248,22971,49,129,100,100,3928,5899,29964,29964,29964,29964,0,1,0,0.011,0.002,0.006,3.778,3.797
Set7,NGCUTFS,NGCUTFS1-105,150,450,100,100,20553,22836,51,136,100,100,5056,6224,30000,30000,30000,30000,0,1,0,0.01,0.002,0.008,0,0.02
Set7,NGCUTFS,NGCUTFS1-106,150,450,100,100,23295,21558,58,151,100,100,5732,5757,30000,30000,30000,30000,0,1,0,0.01,0.003,0.009,0,0.022
Set7,NGCUTFS,NGCUTFS1-107,150,450,100,100,22695,21855,69,174,100,100,7718,6301,30000,30000,30000,30000,0,1,0,0.009,0.002,0.01,0.214,0.235
Set7,NGCUTFS,NGCUTFS1-108,150,450,100,100,20691,22332,52,138,100,100,4466,5710,30000,30000,30000,30000,0,1,0,0.009,0.003,0.007,0,0.019
Set7,NGCUTFS,NGCUTFS1-109,150,450,100,100,22395,21606,46,120,100,100,5045,5287,30000,30000,30000,30000,0,1,0,0.008,0.002,0.004,0,0.014
Set7,NGCUTFS,NGCUTFS1-110,150,450,100,100,21021,21225,43,122,100,100,5023,4997,29988,29988,29988,29988,0,1,0,0.01,0.002,0.006,0.042,0.06
Set7,NGCUTFS,NGCUTFS1-111,150,600,100,100,29944,27580,47,145,100,100,6851,5023,29973,29973,29973,29973,0,1,0,0.013,0.002,0.004,0.181,0.2
Set7,NGCUTFS,NGCUTFS1-112,150,600,100,100,29872,29908,59,190,100,100,7586,7898,29976,29976,29976,29976,0,1,0,0.006,0.002,0.006,0.001,0.015
Set7,NGCUTFS,NGCUTFS1-113,150,600,100,100,30724,26668,53,176,100,100,7854,6464,29988,29988,29988,29988,0,1,0,0.016,0.002,0.007,0.734,0.759
Set7,NGCUTFS,NGCUTFS1-114,150,600,100,100,32716,28472,57,177,100,100,8081,6872,29982,29982,29982,29982,0,1,0,0.021,0.002,0.006,0.223,0.252
Set7,NGCUTFS,NGCUTFS1-115,150,600,100,100,29604,28068,57,196,100,100,8132,7955,30000,30000,30000,30000,0,1,0,0.016,0.002,0.009,0,0.027
Set7,NGCUTFS,NGCUTFS1-116,150,600,100,100,27808,27372,52,170,100,100,6631,7044,30000,30000,30000,30000,0,1,0,0.016,0.002,0.008,0,0.026
Set7,NGCUTFS,NGCUTFS1-117,150,600,100,100,29660,30824,61,191,100,100,6787,8094,29952,29952,29952,29952,0,1,0,0.017,0.002,0.008,0.346,0.373
Set7,NGCUTFS,NGCUTFS1-118,150,600,100,100,25720,31960,150,600,100,100,25720,31960,30000,30000,30000,30000,0,1,0,0.006,0,0,0,0.006
Set7,NGCUTFS,NGCUTFS1-119,150,600,100,100,27920,24864,57,201,100,100,7936,7106,30000,30000,30000,30000,0,1,0,0.018,0.002,0,0.001,0.022
Set7,NGCUTFS,NGCUTFS1-120,150,600,100,100,25664,29692,47,161,100,100,4669,6731,30000,30000,30000,30000,0,1,0,0.017,0.003,0.006,0,0.026
Set7,NGCUTFS,NGCUTFS1-121,250,250,100,100,10980,12272,90,90,100,100,3071,3677,29961,29961,29961,29961,0,1,0,0.015,0.003,0.008,1.169,1.195
Set7,NGCUTFS,NGCUTFS1-122,250,250,100,100,11829,12693,93,93,100,100,4265,4249,29883,29883,29883,29883,0,1,0,0.012,0.003,0.007,18.482,18.504
Set7,NGCUTFS,NGCUTFS1-123,250,250,100,100,12033,12420,102,103,100,100,4104,4644,29958,29958,29958,29958,0,1,0,0.01,0.002,0.009,1.557,1.578
Set7,NGCUTFS,NGCUTFS1-124,250,250,100,100,12194,12164,86,87,100,100,3792,4153,29952,29952,29952,29952,0,1,0,0.013,0.002,0.009,0.074,0.098
Set7,NGCUTFS,NGCUTFS1-125,250,250,100,100,11928,12588,94,94,100,100,4468,4330,29853,29853,29853,29853,0,1,0,0.011,0.002,0.007,4.077,4.097
Set7,NGCUTFS,NGCUTFS1-126,250,250,100,100,11937,11341,108,109,100,100,4548,4071,29877,29877,29877,29877,0,1,0,0.016,0.003,0.008,1.973,2
Set7,NGCUTFS,NGCUTFS1-127,250,250,100,100,11074,12432,95,96,100,100,3976,3955,29940,29940,29940,29940,0,1,0,0.012,0.002,0.009,1.152,1.175
Set7,NGCUTFS,NGCUTFS1-128,250,250,100,100,11593,12322,89,89,100,100,3709,4136,29934,29934,29934,29934,0,1,0,0.014,0.002,0.011,10.729,10.756
Set7,NGCUTFS,NGCUTFS1-129,250,250,100,100,12876,11695,90,90,100,100,4697,3874,29880,29880,29880,29880,0,1,0,0.012,0.002,0.008,17.738,17.76
Set7,NGCUTFS,NGCUTFS1-130,250,250,100,100,11474,12189,78,78,100,100,3096,3785,29944,29944,29944,29944,0,1,0,0.012,0.002,0.006,0.172,0.192
Set7,NGCUTFS,NGCUTFS1-131,250,750,100,100,36627,34809,90,236,100,100,10677,9112,30000,30000,30000,30000,0,1,0,0.014,0.002,0,0.024,0.04
Set7,NGCUTFS,NGCUTFS1-132,250,750,100,100,36459,37455,249,750,100,100,36459,37455,30000,30000,30000,30000,0,1,0,0.008,0,0,0,0.008
Set7,NGCUTFS,NGCUTFS1-133,250,750,100,100,36222,36285,85,222,100,100,9677,8300,30000,30000,30000,30000,0,1,0,0.021,0.002,0,0.003,0.026
Set7,NGCUTFS,NGCUTFS1-134,250,750,100,100,36321,35634,250,750,100,100,36321,35634,30000,30000,30000,30000,0,1,0,0.007,0,0,0,0.007
Set7,NGCUTFS,NGCUTFS1-135,250,750,100,100,35778,35604,78,205,100,100,8681,9405,30000,30000,30000,30000,0,1,0,0.018,0.002,0,0.001,0.021
Set7,NGCUTFS,NGCUTFS1-136,250,750,100,100,36312,36345,78,205,100,100,8986,8114,30000,30000,30000,30000,0,1,0,0.019,0.002,0,0.204,0.225
Set7,NGCUTFS,NGCUTFS1-137,250,750,100,100,37065,37164,76,190,100,100,8112,8303,30000,30000,30000,30000,0,1,0,0.019,0.003,0.013,0,0.035
Set7,NGCUTFS,NGCUTFS1-138,250,750,100,100,36768,36402,245,750,100,100,36768,36402,30000,30000,30000,30000,0,1,0,0.007,0,0,0,0.007
Set7,NGCUTFS,NGCUTFS1-139,250,750,100,100,36417,36393,87,223,100,100,8656,10010,30000,30000,30000,30000,0,1,0,0.019,0.002,0,0.252,0.273
Set7,NGCUTFS,NGCUTFS1-140,250,750,100,100,35361,36069,75,197,100,100,8855,7803,30000,30000,30000,30000,0,1,0,0.015,0.002,0.009,0,0.026
Set7,NGCUTFS,NGCUTFS1-141,250,1000,100,100,47972,49796,249,1000,100,100,47972,49796,30000,30000,30000,30000,0,1,0,0.008,0,0,0,0.008
Set7,NGCUTFS,NGCUTFS1-142,250,1000,100,100,48680,48140,249,1000,100,100,48680,48140,30000,30000,30000,30000,0,1,0,0.009,0,0,0,0.009
Set7,NGCUTFS,NGCUTFS1-143,250,1000,100,100,50612,48164,83,251,100,100,11779,11030,30000,30000,30000,30000,0,1,0,0.037,0.002,0,0.25,0.289
Set7,NGCUTFS,NGCUTFS1-144,250,1000,100,100,47732,46648,87,290,100,100,12158,10875,30000,30000,30000,30000,0,1,0,0.015,0.001,0,0.025,0.041
Set7,NGCUTFS,NGCUTFS1-145,250,1000,100,100,48672,47720,96,306,100,100,13202,12122,30000,30000,30000,30000,0,1,0,0.033,0.002,0,0.003,0.038
Set7,NGCUTFS,NGCUTFS1-146,250,1000,100,100,51096,51220,87,273,100,100,12234,11847,30000,30000,30000,30000,0,1,0,0.027,0.002,0,0.033,0.062
Set7,NGCUTFS,NGCUTFS1-147,250,1000,100,100,48508,48964,250,1000,100,100,48508,48964,30000,30000,30000,30000,0,1,0,0.009,0,0,0,0.009
Set7,NGCUTFS,NGCUTFS1-148,250,1000,100,100,47708,43308,249,1000,100,100,47708,43308,30000,30000,30000,30000,0,1,0,0.009,0,0,0,0.009
