set,subset,instance,m,n,W,H,sum_w,sum_h,m',n',W',H',sum_w',sum_h',ub,lb,gap,opt,OOM,pre_time(s),ub0_time(s),dp_time(s),bid_time(s),time(s)
Set7,NGCUTFS,NGCUTFS3-53,50,200,100,100,7088,7188,18,68,100,100,1690,1773,29736,29736,0.0,1,0,0.006,0.009,0.007,3.527,3.549
Set7,NGCUTFS,NGCUTFS3-54,50,200,100,100,7680,8396,28,104,100,100,2853,2541,29743,29743,0.0,1,0,0.027,0.005,0.003,2.302,2.337
Set7,NGCUTFS,NGCUTFS3-55,50,200,100,100,7852,6744,28,105,100,100,3465,2245,30000,30000,0.0,1,0,0.005,0.003,0.012,0.0,0.02
Set7,NGCUTFS,NGCUTFS3-56,50,200,100,100,7508,6260,33,128,100,100,3957,2859,29839,29839,0.0,1,0,0.004,0.003,0.006,13.218,13.231
Set7,NGCUTFS,NGCUTFS3-57,50,200,100,100,8076,5940,32,124,100,100,3970,2860,29724,29724,0.0,1,0,0.015,0.002,0.01,0.026,0.053
Set7,NGCUTFS,NGCUTFS3-58,50,200,100,100,7308,6840,28,101,100,100,3116,2695,29683,29676,2.358252198227942E-4,0,0,0.004,0.004,0.008,36.677,36.693
Set7,NGCUTFS,NGCUTFS3-59,50,200,100,100,7356,6060,20,73,100,100,1926,1995,29966,29966,0.0,1,0,0.005,0.002,0.009,0.102,0.118
Set7,NGCUTFS,NGCUTFS3-60,50,200,100,100,7168,7192,50,200,100,100,7168,7192,30000,30000,0.0,1,0,0.005,0.0,0.0,0.0,0.005
Set7,NGCUTFS,NGCUTFS3-61,100,100,100,100,3305,3471,60,60,100,100,1533,1680,29850,29645,0.006867671691792295,0,0,0.015,0.004,0.017,36.661,36.697
Set7,NGCUTFS,NGCUTFS3-62,100,100,100,100,3360,3460,63,63,100,100,1586,1800,29717,29663,0.001817141703402093,0,0,0.01,0.002,0.009,36.672,36.693
Set7,NGCUTFS,NGCUTFS3-63,100,100,100,100,3369,3805,61,61,100,100,1757,1748,29796,29752,0.0014767082829910056,0,0,0.023,0.005,0.015,36.65,36.693
Set7,NGCUTFS,NGCUTFS3-64,100,100,100,100,4256,3538,67,67,100,100,2409,2053,29743,29676,0.0022526308711293412,0,0,0.009,0.005,0.014,36.665,36.693
Set7,NGCUTFS,NGCUTFS3-65,100,100,100,100,3524,3505,42,42,100,100,1417,1248,29748,29746,6.72314105149926E-5,0,0,0.012,0.004,0.008,36.669,36.693
Set7,NGCUTFS,NGCUTFS3-66,100,100,100,100,3246,3460,67,67,100,100,1756,1867,29861,29778,0.002779545226214795,0,0,0.013,0.004,0.017,36.659,36.693
Set7,NGCUTFS,NGCUTFS3-67,100,100,100,100,4303,4062,56,57,100,100,2146,1947,29590,29489,0.0034133153092260897,0,0,0.01,0.003,0.011,36.674,36.698
Set7,NGCUTFS,NGCUTFS3-68,100,100,100,100,3976,3675,59,59,100,100,2025,1748,29731,29579,0.005112508829168208,0,0,0.009,0.003,0.017,36.667,36.696
Set7,NGCUTFS,NGCUTFS3-69,100,100,100,100,3779,3660,56,56,100,100,1712,1695,29744,29530,0.007194728348574503,0,0,0.008,0.005,0.014,36.666,36.693
Set7,NGCUTFS,NGCUTFS3-70,100,100,100,100,4056,3862,54,54,100,100,1814,1704,29678,29653,8.423748231012871E-4,0,0,0.014,0.007,0.016,36.656,36.693
Set7,NGCUTFS,NGCUTFS3-71,100,300,100,100,11169,10305,54,150,100,100,4577,3523,30000,30000,0.0,1,0,0.01,0.009,0.017,0.113,0.149
Set7,NGCUTFS,NGCUTFS3-72,100,300,100,100,11814,12165,47,130,100,100,3757,4340,29970,29970,0.0,1,0,0.025,0.005,0.012,0.257,0.299
Set7,NGCUTFS,NGCUTFS3-73,100,300,100,100,11262,10929,42,114,100,100,3509,3608,29991,29991,0.0,1,0,0.008,0.003,0.012,0.401,0.424
Set7,NGCUTFS,NGCUTFS3-74,100,300,100,100,11148,11574,51,154,100,100,4467,4055,29946,29946,0.0,1,0,0.006,0.003,0.005,0.093,0.107
Set7,NGCUTFS,NGCUTFS3-75,100,300,100,100,11439,11628,49,146,100,100,4134,3911,29952,29952,0.0,1,0,0.006,0.0,0.009,0.558,0.573
Set7,NGCUTFS,NGCUTFS3-76,100,300,100,100,11055,10422,52,149,100,100,4497,4118,29964,29964,0.0,1,0,0.013,0.006,0.016,0.823,0.858
Set7,NGCUTFS,NGCUTFS3-77,100,300,100,100,10566,11544,47,142,100,100,4271,4390,30000,30000,0.0,1,0,0.028,0.005,0.015,0.0,0.048
Set7,NGCUTFS,NGCUTFS3-78,100,300,100,100,11151,11214,45,122,100,100,3986,3916,29925,29925,0.0,1,0,0.013,0.003,0.013,1.529,1.558
Set7,NGCUTFS,NGCUTFS3-79,100,300,100,100,9558,10221,47,133,100,100,3021,3692,29994,29994,0.0,1,0,0.024,0.005,0.017,1.964,2.01
Set7,NGCUTFS,NGCUTFS3-80,100,300,100,100,9969,10281,50,148,100,100,4393,4122,29976,29976,0.0,1,0,0.013,0.001,0.019,0.732,0.765
Set7,NGCUTFS,NGCUTFS3-81,100,400,100,100,15668,14536,99,400,100,100,15668,14536,30000,30000,0.0,1,0,0.011,0.0,0.0,0.0,0.011
Set7,NGCUTFS,NGCUTFS3-82,100,400,100,100,15204,14576,33,114,100,100,3510,3565,30000,30000,0.0,1,0,0.011,0.002,0.005,0.0,0.018
Set7,NGCUTFS,NGCUTFS3-83,100,400,100,100,15316,15996,100,400,100,100,15316,15996,30000,30000,0.0,1,0,0.013,0.0,0.0,0.0,0.013
Set7,NGCUTFS,NGCUTFS3-84,100,400,100,100,16112,14908,31,108,100,100,3346,3588,29910,29910,0.0,1,0,0.04,0.003,0.009,0.11,0.162
Set7,NGCUTFS,NGCUTFS3-85,100,400,100,100,13640,12644,39,151,100,100,4945,5207,30000,30000,0.0,1,0,0.015,0.002,0.008,0.0,0.025
Set7,NGCUTFS,NGCUTFS3-86,100,400,100,100,15284,14216,36,129,100,100,4495,4547,30000,30000,0.0,1,0,0.018,0.004,0.008,0.0,0.03
Set7,NGCUTFS,NGCUTFS3-87,100,400,100,100,15908,15216,35,133,100,100,3772,4124,30000,30000,0.0,1,0,0.01,0.002,0.006,0.0,0.018
Set7,NGCUTFS,NGCUTFS3-88,100,400,100,100,14224,13644,51,201,100,100,5128,5568,30000,30000,0.0,1,0,0.028,0.004,0.0,0.064,0.096
Set7,NGCUTFS,NGCUTFS3-89,100,400,100,100,14376,14808,38,148,100,100,4583,4628,30000,30000,0.0,1,0,0.017,0.004,0.014,0.0,0.035
Set7,NGCUTFS,NGCUTFS3-90,100,400,100,100,14884,14220,40,143,100,100,4166,3497,30000,30000,0.0,1,0,0.019,0.0,0.026,0.0,0.045
Set7,NGCUTFS,NGCUTFS3-91,150,150,100,100,5599,5679,70,70,100,100,2333,2362,29910,29910,0.0,1,0,0.017,0.006,0.015,1.058,1.096
Set7,NGCUTFS,NGCUTFS3-92,150,150,100,100,6062,5719,64,65,100,100,2025,1744,29905,29905,0.0,1,0,0.021,0.01,0.022,10.453,10.506
Set7,NGCUTFS,NGCUTFS3-93,150,150,100,100,5900,5597,61,61,100,100,2233,2316,29856,29806,0.00167470525187567,0,0,0.01,0.002,0.007,36.674,36.693
Set7,NGCUTFS,NGCUTFS3-94,150,150,100,100,5715,6127,75,75,100,100,2292,2734,29877,29796,0.0027111155738527965,0,0,0.008,0.0,0.024,36.661,36.693
