set,subset,instance,m,n,W,H,sum_w,sum_h,m',n',W',H',sum_w',sum_h',ub,lb,ub',lb',gap,opt,OOM,pre_time(s),ub0_time(s),dp_time(s),bid_time(s),time(s)
Set7,NGCUTFS,NGCUTFS1-173,500,2000,100,100,96592,93736,494,2000,100,100,96592,93736,30000,30000,30000,30000,0,1,0,0.022,0,0,0,0.022
Set7,NGCUTFS,NGCUTFS1-174,500,2000,100,100,103824,95764,494,2000,100,100,103824,95764,30000,30000,30000,30000,0,1,0,0.019,0,0,0,0.019
Set7,NGCUTFS,NGCUTFS1-175,500,2000,100,100,92516,98140,491,2000,100,100,92516,98140,30000,30000,30000,30000,0,1,0,0.022,0,0,0,0.022
Set7,NGCUTFS,NGCUTFS1-176,500,2000,100,100,99052,99060,490,2000,100,100,99052,99060,30000,30000,30000,30000,0,1,0,0.024,0,0,0,0.024
Set7,NGCUTFS,NGCUTFS1-177,500,2000,100,100,92828,94320,495,2000,100,100,92828,94320,30000,30000,30000,30000,0,1,0,0.023,0,0,0,0.023
Set7,NGCUTFS,NGCUTFS1-178,500,2000,100,100,95476,96020,492,2000,100,100,95476,96020,30000,30000,30000,30000,0,1,0,0.026,0,0,0,0.026
Set7,NGCUTFS,NGCUTFS1-179,500,2000,100,100,95996,99804,496,2000,100,100,95996,99804,30000,30000,30000,30000,0,1,0,0.021,0,0,0,0.021
Set7,NGCUTFS,NGCUTFS1-180,500,2000,100,100,94212,92908,494,2000,100,100,94212,92908,30000,30000,30000,30000,0,1,0,0.023,0,0,0,0.023
Set7,NGCUTFS,NGCUTFS1-181,1000,1000,100,100,47004,49043,975,1000,100,100,47004,49043,30000,30000,30000,30000,0,1,0,0.041,0,0,0,0.041
Set7,NGCUTFS,NGCUTFS1-182,1000,1000,100,100,49095,47231,977,1000,100,100,49095,47231,30000,30000,30000,30000,0,1,0,0.037,0,0,0,0.037
Set7,NGCUTFS,NGCUTFS1-183,1000,1000,100,100,48296,48837,974,1000,100,100,48296,48837,30000,30000,30000,30000,0,1,0,0.04,0,0,0,0.04
Set7,NGCUTFS,NGCUTFS1-184,1000,1000,100,100,47867,49213,987,1000,100,100,47867,49213,30000,30000,30000,30000,0,1,0,0.039,0,0,0,0.039
Set7,NGCUTFS,NGCUTFS1-185,1000,1000,100,100,48151,47557,968,1000,100,100,48151,47557,30000,30000,30000,30000,0,1,0,0.042,0,0,0,0.042
Set7,NGCUTFS,NGCUTFS1-186,1000,1000,100,100,46208,47618,971,1000,100,100,46208,47618,30000,30000,30000,30000,0,1,0,0.042,0,0,0,0.042
Set7,NGCUTFS,NGCUTFS1-187,1000,1000,100,100,48287,47590,972,1000,100,100,48287,47590,30000,30000,30000,30000,0,1,0,0.036,0,0,0,0.036
Set7,NGCUTFS,NGCUTFS1-188,1000,1000,100,100,48026,50136,976,1000,100,100,48026,50136,30000,30000,30000,30000,0,1,0,0.042,0,0,0,0.042
Set7,NGCUTFS,NGCUTFS1-189,1000,1000,100,100,49024,48322,969,1000,100,100,49024,48322,30000,30000,30000,30000,0,1,0,0.039,0,0,0,0.039
Set7,NGCUTFS,NGCUTFS1-190,1000,1000,100,100,46859,48615,977,1000,100,100,46859,48615,30000,30000,30000,30000,0,1,0,0.04,0,0,0,0.04
Set7,NGCUTFS,NGCUTFS1-191,1000,3000,100,100,147828,147585,977,3000,100,100,147828,147585,30000,30000,30000,30000,0,1,0,0.039,0,0,0,0.039
Set7,NGCUTFS,NGCUTFS1-192,1000,3000,100,100,146409,142407,970,3000,100,100,146409,142407,30000,30000,30000,30000,0,1,0,0.046,0,0,0,0.046
Set7,NGCUTFS,NGCUTFS1-193,1000,3000,100,100,149688,142098,971,3000,100,100,149688,142098,30000,30000,30000,30000,0,1,0,0.041,0,0,0,0.041
Set7,NGCUTFS,NGCUTFS1-194,1000,3000,100,100,145056,141417,981,3000,100,100,145056,141417,30000,30000,30000,30000,0,1,0,0.043,0,0,0,0.043
Set7,NGCUTFS,NGCUTFS1-195,1000,3000,100,100,145011,143940,974,3000,100,100,145011,143940,30000,30000,30000,30000,0,1,0,0.042,0,0,0,0.042
Set7,NGCUTFS,NGCUTFS1-196,1000,3000,100,100,144864,142368,979,3000,100,100,144864,142368,30000,30000,30000,30000,0,1,0,0.049,0,0,0,0.049
Set7,NGCUTFS,NGCUTFS1-197,1000,3000,100,100,141888,144192,974,3000,100,100,141888,144192,30000,30000,30000,30000,0,1,0,0.043,0,0,0,0.043
Set7,NGCUTFS,NGCUTFS1-198,1000,3000,100,100,145245,146163,986,3000,100,100,145245,146163,30000,30000,30000,30000,0,1,0,0.042,0,0,0,0.042
Set7,NGCUTFS,NGCUTFS1-199,1000,3000,100,100,142260,142581,982,3000,100,100,142260,142581,30000,30000,30000,30000,0,1,0,0.046,0,0,0,0.046
Set7,NGCUTFS,NGCUTFS1-200,1000,3000,100,100,140172,144666,975,3000,100,100,140172,144666,30000,30000,30000,30000,0,1,0,0.046,0,0,0,0.046
Set7,NGCUTFS,NGCUTFS1-201,1000,4000,100,100,190164,197728,965,4000,100,100,190164,197728,30000,30000,30000,30000,0,1,0,0.047,0,0,0,0.047
Set7,NGCUTFS,NGCUTFS1-202,1000,4000,100,100,195604,189908,973,4000,100,100,195604,189908,30000,30000,30000,30000,0,1,0,0.049,0,0,0,0.049
Set7,NGCUTFS,NGCUTFS1-203,1000,4000,100,100,193316,203612,972,4000,100,100,193316,203612,30000,30000,30000,30000,0,1,0,0.053,0,0,0,0.053
Set7,NGCUTFS,NGCUTFS1-204,1000,4000,100,100,191644,187704,970,4000,100,100,191644,187704,30000,30000,30000,30000,0,1,0,0.047,0,0,0,0.047
Set7,NGCUTFS,NGCUTFS1-205,1000,4000,100,100,194096,188784,969,4000,100,100,194096,188784,30000,30000,30000,30000,0,1,0,0.053,0,0,0,0.053
Set7,NGCUTFS,NGCUTFS1-206,1000,4000,100,100,197408,197252,981,4000,100,100,197408,197252,30000,30000,30000,30000,0,1,0,0.05,0,0,0,0.05
Set7,NGCUTFS,NGCUTFS1-207,1000,4000,100,100,204416,195088,970,4000,100,100,204416,195088,30000,30000,30000,30000,0,1,0,0.047,0,0,0,0.047
Set7,NGCUTFS,NGCUTFS1-208,1000,4000,100,100,189008,190704,968,4000,100,100,189008,190704,30000,30000,30000,30000,0,1,0,0.051,0,0,0,0.051
Set7,NGCUTFS,NGCUTFS1-209,1000,4000,100,100,196188,191388,971,4000,100,100,196188,191388,30000,30000,30000,30000,0,1,0,0.048,0,0,0,0.048
Set7,NGCUTFS,NGCUTFS1-210,1000,4000,100,100,194432,189156,967,4000,100,100,194432,189156,30000,30000,30000,30000,0,1,0,0.048,0,0,0,0.048
Set7,NGCUTFS,NGCUTFS2-100,150,150,100,100,6495,6697,69,69,100,100,2483,2719,29874,29874,29874,29874,0,1,0,0.006,0.002,0.006,6.862,6.876
Set7,NGCUTFS,NGCUTFS2-101,150,450,100,100,18960,20406,55,150,100,100,4862,5837,30000,30000,30000,30000,0,1,0,0.006,0.002,0.008,0.004,0.02
Set7,NGCUTFS,NGCUTFS2-102,150,450,100,100,18933,20400,63,178,100,100,4795,7239,30000,30000,30000,30000,0,1,0,0.015,0.002,0.008,0.171,0.196
Set7,NGCUTFS,NGCUTFS2-103,150,450,100,100,19407,21000,53,135,100,100,5695,5226,30000,30000,30000,30000,0,1,0,0.005,0.003,0.006,0,0.014
Set7,NGCUTFS,NGCUTFS2-104,150,450,100,100,19977,19479,45,116,100,100,4401,4404,30000,30000,30000,30000,0,1,0,0.01,0.003,0.005,0,0.018
Set7,NGCUTFS,NGCUTFS2-105,150,450,100,100,19674,18312,67,190,100,100,6570,5456,30000,30000,30000,30000,0,1,0,0.016,0.002,0.009,0,0.027
Set7,NGCUTFS,NGCUTFS2-106,150,450,100,100,20703,18306,51,139,100,100,5579,4698,30000,30000,30000,30000,0,1,0,0.011,0.002,0.005,0,0.018
Set7,NGCUTFS,NGCUTFS2-107,150,450,100,100,20466,19608,150,450,100,100,20466,19608,30000,30000,30000,30000,0,1,0,0.004,0,0,0,0.004
Set7,NGCUTFS,NGCUTFS2-108,150,450,100,100,21342,17298,52,145,100,100,5710,4832,29994,29994,29994,29994,0,1,0,0.011,0.002,0.007,0.921,0.941
Set7,NGCUTFS,NGCUTFS2-109,150,450,100,100,20016,18720,60,161,100,100,6303,6171,30000,30000,30000,30000,0,1,0,0.011,0.002,0.007,0,0.02
Set7,NGCUTFS,NGCUTFS2-110,150,450,100,100,17970,17847,57,152,100,100,4972,4949,29994,29994,29994,29994,0,1,0,0.009,0.002,0.008,4.705,4.724
Set7,NGCUTFS,NGCUTFS2-111,150,600,100,100,27196,26288,59,205,100,100,7169,6865,30000,30000,30000,30000,0,1,0,0.006,0.003,0,0.261,0.27
Set7,NGCUTFS,NGCUTFS2-112,150,600,100,100,26924,27040,54,183,100,100,6631,7433,30000,30000,30000,30000,0,1,0,0.012,0.002,0.007,0,0.021
Set7,NGCUTFS,NGCUTFS2-113,150,600,100,100,24556,23536,49,176,100,100,6243,6426,30000,30000,30000,30000,0,1,0,0.007,0.001,0.007,0,0.015
Set7,NGCUTFS,NGCUTFS2-114,150,600,100,100,26316,27504,45,157,100,100,4778,7315,30000,30000,30000,30000,0,1,0,0.011,0.002,0.005,0,0.018
Set7,NGCUTFS,NGCUTFS2-115,150,600,100,100,24012,26096,49,168,100,100,5428,5937,30000,30000,30000,30000,0,1,0,0.014,0.002,0.008,0,0.024
Set7,NGCUTFS,NGCUTFS2-116,150,600,100,100,23488,27396,67,238,100,100,8241,8448,30000,30000,30000,30000,0,1,0,0.01,0.002,0,0.036,0.048
Set7,NGCUTFS,NGCUTFS2-117,150,600,100,100,25904,25280,64,231,100,100,7389,7014,30000,30000,30000,30000,0,1,0,0.008,0.002,0,0.004,0.014
Set7,NGCUTFS,NGCUTFS2-118,150,600,100,100,23344,26756,150,600,100,100,23344,26756,30000,30000,30000,30000,0,1,0,0.005,0,0,0,0.005
Set7,NGCUTFS,NGCUTFS2-119,150,600,100,100,26560,24948,56,200,100,100,6248,6404,30000,30000,30000,30000,0,1,0,0.009,0.002,0.011,0,0.022
Set7,NGCUTFS,NGCUTFS2-120,150,600,100,100,26152,24108,52,183,100,100,6467,5896,30000,30000,30000,30000,0,1,0,0.018,0.002,0.009,0,0.029
Set7,NGCUTFS,NGCUTFS2-121,250,250,100,100,10186,10183,86,88,100,100,3433,3533,29970,29970,29970,29970,0,1,0,0.011,0.001,0.008,8.199,8.219
Set7,NGCUTFS,NGCUTFS2-122,250,250,100,100,11820,10589,104,105,100,100,4101,3973,29830,29804,29830,29804,8.72E-04,0,0,0.009,0.002,0.009,529.98,530
Set7,NGCUTFS,NGCUTFS2-123,250,250,100,100,11342,10551,108,110,100,100,4217,3977,29919,29919,29919,29919,0,1,0,0.019,0.002,0.013,5.39,5.424
Set7,NGCUTFS,NGCUTFS2-124,250,250,100,100,10223,10006,91,91,100,100,3355,3856,29982,29982,29982,29982,0,1,0,0.013,0.002,0.008,7.061,7.084
Set7,NGCUTFS,NGCUTFS2-125,250,250,100,100,10534,10390,94,94,100,100,3465,3488,30000,30000,30000,30000,0,1,0,0.013,0.002,0.009,0,0.024
Set7,NGCUTFS,NGCUTFS2-126,250,250,100,100,10512,10355,93,94,100,100,3496,3103,29907,29907,29907,29907,0,1,0,0.013,0.002,0.01,89.494,89.519
Set7,NGCUTFS,NGCUTFS2-127,250,250,100,100,10531,11446,89,89,100,100,3578,4121,29979,29979,29979,29979,0,1,0,0.011,0.002,0.007,0.299,0.319
Set7,NGCUTFS,NGCUTFS2-128,250,250,100,100,11048,10368,102,104,100,100,3966,3804,29864,29864,29864,29864,0,1,0,0.01,0.003,0.009,107.756,107.778
Set7,NGCUTFS,NGCUTFS2-129,250,250,100,100,10515,9814,73,75,100,100,3018,2742,29988,29988,29988,29988,0,1,0,0.011,0.002,0.006,0.124,0.143
Set7,NGCUTFS,NGCUTFS2-130,250,250,100,100,11121,11232,97,98,100,100,4303,3950,29922,29922,29922,29922,0,1,0,0.013,0.002,0.007,1.838,1.86
Set7,NGCUTFS,NGCUTFS2-131,250,750,100,100,33588,33084,85,221,100,100,9028,8776,30000,30000,30000,30000,0,1,0,0.012,0.002,0,0.39,0.404
Set7,NGCUTFS,NGCUTFS2-132,250,750,100,100,31557,34176,76,203,100,100,6951,7943,30000,30000,30000,30000,0,1,0,0.018,0.002,0,0.008,0.028
Set7,NGCUTFS,NGCUTFS2-133,250,750,100,100,30969,30252,73,208,100,100,7205,8892,30000,30000,30000,30000,0,1,0,0.014,0.002,0,0.073,0.089
Set7,NGCUTFS,NGCUTFS2-134,250,750,100,100,33342,32907,247,750,100,100,33342,32907,30000,30000,30000,30000,0,1,0,0.006,0,0,0,0.006
Set7,NGCUTFS,NGCUTFS2-135,250,750,100,100,32784,31257,90,249,100,100,9764,8597,30000,30000,30000,30000,0,1,0,0.015,0.002,0,0.138,0.155
Set7,NGCUTFS,NGCUTFS2-136,250,750,100,100,30015,31560,246,750,100,100,30015,31560,30000,30000,30000,30000,0,1,0,0.008,0,0,0,0.008
Set7,NGCUTFS,NGCUTFS2-137,250,750,100,100,34899,31815,249,750,100,100,34899,31815,30000,30000,30000,30000,0,1,0,0.007,0,0,0,0.007
Set7,NGCUTFS,NGCUTFS2-138,250,750,100,100,35271,33285,80,215,100,100,9714,7647,30000,30000,30000,30000,0,1,0,0.009,0,0,0,0.009
Set7,NGCUTFS,NGCUTFS2-139,250,750,100,100,30687,30906,82,230,100,100,7253,7828,30000,30000,30000,30000,0,1,0,0.013,0.002,0,0.011,0.026
Set7,NGCUTFS,NGCUTFS2-140,250,750,100,100,33963,34734,82,211,100,100,8204,8473,30000,30000,30000,30000,0,1,0,0.013,0.002,0,0.016,0.031
Set7,NGCUTFS,NGCUTFS2-141,250,1000,100,100,42016,42916,249,1000,100,100,42016,42916,30000,30000,30000,30000,0,1,0,0.01,0,0,0,0.01
Set7,NGCUTFS,NGCUTFS2-142,250,1000,100,100,41480,42996,247,1000,100,100,41480,42996,30000,30000,30000,30000,0,1,0,0.009,0,0,0,0.009
Set7,NGCUTFS,NGCUTFS2-143,250,1000,100,100,43788,42128,249,1000,100,100,43788,42128,30000,30000,30000,30000,0,1,0,0.009,0,0,0,0.009
Set7,NGCUTFS,NGCUTFS2-144,250,1000,100,100,44908,41300,85,300,100,100,11255,10399,30000,30000,30000,30000,0,1,0,0.012,0,0,0,0.012
Set7,NGCUTFS,NGCUTFS2-145,250,1000,100,100,41760,42172,89,302,100,100,9907,10559,30000,30000,30000,30000,0,1,0,0.023,0.002,0,0.012,0.037
Set7,NGCUTFS,NGCUTFS2-146,250,1000,100,100,46528,44788,88,308,100,100,10436,11141,30000,30000,30000,30000,0,1,0,0.017,0.003,0,0.123,0.143
Set7,NGCUTFS,NGCUTFS2-147,250,1000,100,100,43680,42208,248,1000,100,100,43680,42208,30000,30000,30000,30000,0,1,0,0.01,0,0,0,0.01
Set7,NGCUTFS,NGCUTFS2-148,250,1000,100,100,43416,40936,86,300,100,100,11496,10026,30000,30000,30000,30000,0,1,0,0.033,0.002,0,0.055,0.09
Set7,NGCUTFS,NGCUTFS2-149,250,1000,100,100,43000,43684,250,1000,100,100,43000,43684,30000,30000,30000,30000,0,1,0,0.009,0,0,0,0.009
Set7,NGCUTFS,NGCUTFS2-150,250,1000,100,100,41232,43560,69,244,100,100,8582,8769,30000,30000,30000,30000,0,1,0,0.025,0.002,0,0.002,0.029
Set7,NGCUTFS,NGCUTFS2-151,500,500,100,100,21076,20368,155,157,100,100,6410,6249,30000,30000,30000,30000,0,1,0,0.024,0,0,0,0.024
Set7,NGCUTFS,NGCUTFS2-152,500,500,100,100,22631,20852,181,183,100,100,7872,8261,30000,30000,30000,30000,0,1,0,0.029,0.002,0.017,0,0.048
Set7,NGCUTFS,NGCUTFS2-153,500,500,100,100,21638,21624,179,181,100,100,7463,7416,30000,30000,30000,30000,0,1,0,0.031,0.001,0.015,0,0.047
Set7,NGCUTFS,NGCUTFS2-154,500,500,100,100,21248,21584,167,170,100,100,6879,6923,30000,30000,30000,30000,0,1,0,0.035,0.002,0.014,0,0.051
Set7,NGCUTFS,NGCUTFS2-155,500,500,100,100,21751,21163,172,175,100,100,7912,7664,30000,30000,30000,30000,0,1,0,0.03,0.002,0.018,0,0.05
Set7,NGCUTFS,NGCUTFS2-156,500,500,100,100,22141,21990,494,500,100,100,22141,21990,30000,30000,30000,30000,0,1,0,0.015,0,0,0,0.015
Set7,NGCUTFS,NGCUTFS2-157,500,500,100,100,21572,21252,162,167,100,100,7512,6771,30000,30000,30000,30000,0,1,0,0.029,0.001,0.016,0,0.046
Set7,NGCUTFS,NGCUTFS2-158,500,500,100,100,21846,20688,175,176,100,100,7006,7065,30000,30000,30000,30000,0,1,0,0.03,0.002,0.016,0,0.048
Set7,NGCUTFS,NGCUTFS2-159,500,500,100,100,22010,21451,162,165,100,100,7081,6885,30000,30000,30000,30000,0,1,0,0.027,0.002,0.013,0,0.042
Set7,NGCUTFS,NGCUTFS2-160,500,500,100,100,21847,20466,167,171,100,100,7352,6712,30000,30000,30000,30000,0,1,0,0.026,0.002,0.014,0,0.042
Set7,NGCUTFS,NGCUTFS2-161,500,1500,100,100,64464,64533,495,1500,100,100,64464,64533,30000,30000,30000,30000,0,1,0,0.017,0,0,0,0.017
Set7,NGCUTFS,NGCUTFS2-162,500,1500,100,100,64965,60633,495,1500,100,100,64965,60633,30000,30000,30000,30000,0,1,0,0.018,0,0,0,0.018
Set7,NGCUTFS,NGCUTFS2-163,500,1500,100,100,62316,63093,490,1500,100,100,62316,63093,30000,30000,30000,30000,0,1,0,0.02,0,0,0,0.02
Set7,NGCUTFS,NGCUTFS2-164,500,1500,100,100,61746,64560,488,1500,100,100,61746,64560,30000,30000,30000,30000,0,1,0,0.02,0,0,0,0.02
Set7,NGCUTFS,NGCUTFS2-165,500,1500,100,100,64182,60261,491,1500,100,100,64182,60261,30000,30000,30000,30000,0,1,0,0.018,0,0,0,0.018
Set7,NGCUTFS,NGCUTFS2-166,500,1500,100,100,63969,66099,494,1500,100,100,63969,66099,30000,30000,30000,30000,0,1,0,0.02,0,0,0,0.02
Set7,NGCUTFS,NGCUTFS2-167,500,1500,100,100,66081,61752,494,1500,100,100,66081,61752,30000,30000,30000,30000,0,1,0,0.016,0,0,0,0.016
Set7,NGCUTFS,NGCUTFS2-168,500,1500,100,100,63516,64383,494,1500,100,100,63516,64383,30000,30000,30000,30000,0,1,0,0.021,0,0,0,0.021
Set7,NGCUTFS,NGCUTFS2-169,500,1500,100,100,66864,63135,494,1500,100,100,66864,63135,30000,30000,30000,30000,0,1,0,0.018,0,0,0,0.018
Set7,NGCUTFS,NGCUTFS2-170,500,1500,100,100,63429,67455,494,1500,100,100,63429,67455,30000,30000,30000,30000,0,1,0,0.019,0,0,0,0.019
Set7,NGCUTFS,NGCUTFS2-171,500,2000,100,100,82896,85452,491,2000,100,100,82896,85452,30000,30000,30000,30000,0,1,0,0.021,0,0,0,0.021
Set7,NGCUTFS,NGCUTFS2-172,500,2000,100,100,81680,85108,493,2000,100,100,81680,85108,30000,30000,30000,30000,0,1,0,0.023,0,0,0,0.023
Set7,NGCUTFS,NGCUTFS2-173,500,2000,100,100,87864,91420,495,2000,100,100,87864,91420,30000,30000,30000,30000,0,1,0,0.021,0,0,0,0.021
Set7,NGCUTFS,NGCUTFS2-174,500,2000,100,100,85820,86724,492,2000,100,100,85820,86724,30000,30000,30000,30000,0,1,0,0.022,0,0,0,0.022
Set7,NGCUTFS,NGCUTFS2-175,500,2000,100,100,86508,87152,161,539,100,100,20142,21550,30000,30000,30000,30000,0,1,0,0.044,0.003,0,0.051,0.098
Set7,NGCUTFS,NGCUTFS2-176,500,2000,100,100,86748,84832,493,2000,100,100,86748,84832,30000,30000,30000,30000,0,1,0,0.023,0,0,0,0.023
Set7,NGCUTFS,NGCUTFS2-177,500,2000,100,100,80492,88628,493,2000,100,100,80492,88628,30000,30000,30000,30000,0,1,0,0.021,0,0,0,0.021
Set7,NGCUTFS,NGCUTFS2-178,500,2000,100,100,88400,78988,156,538,100,100,21948,18419,30000,30000,30000,30000,0,1,0,0.025,0,0,0,0.025
Set7,NGCUTFS,NGCUTFS2-179,500,2000,100,100,85100,85544,495,2000,100,100,85100,85544,30000,30000,30000,30000,0,1,0,0.024,0,0,0,0.024
Set7,NGCUTFS,NGCUTFS2-180,500,2000,100,100,88700,85420,494,2000,100,100,88700,85420,30000,30000,30000,30000,0,1,0,0.023,0,0,0,0.023
Set7,NGCUTFS,NGCUTFS2-181,1000,1000,100,100,42306,42831,973,1000,100,100,42306,42831,30000,30000,30000,30000,0,1,0,0.042,0,0,0,0.042
Set7,NGCUTFS,NGCUTFS2-182,1000,1000,100,100,41429,42484,969,1000,100,100,41429,42484,30000,30000,30000,30000,0,1,0,0.046,0,0,0,0.046
Set7,NGCUTFS,NGCUTFS2-183,1000,1000,100,100,42728,42606,974,1000,100,100,42728,42606,30000,30000,30000,30000,0,1,0,0.044,0,0,0,0.044
Set7,NGCUTFS,NGCUTFS2-184,1000,1000,100,100,42806,42600,962,1000,100,100,42806,42600,30000,30000,30000,30000,0,1,0,0.043,0,0,0,0.043
Set7,NGCUTFS,NGCUTFS2-185,1000,1000,100,100,42188,42657,969,1000,100,100,42188,42657,30000,30000,30000,30000,0,1,0,0.042,0,0,0,0.042
Set7,NGCUTFS,NGCUTFS2-186,1000,1000,100,100,42871,43214,975,1000,100,100,42871,43214,30000,30000,30000,30000,0,1,0,0.044,0,0,0,0.044
Set7,NGCUTFS,NGCUTFS2-187,1000,1000,100,100,44234,41882,975,1000,100,100,44234,41882,30000,30000,30000,30000,0,1,0,0.046,0,0,0,0.046
Set7,NGCUTFS,NGCUTFS2-188,1000,1000,100,100,42458,41424,971,1000,100,100,42458,41424,30000,30000,30000,30000,0,1,0,0.044,0,0,0,0.044
Set7,NGCUTFS,NGCUTFS2-189,1000,1000,100,100,44365,40192,968,1000,100,100,44365,40192,30000,30000,30000,30000,0,1,0,0.045,0,0,0,0.045
Set7,NGCUTFS,NGCUTFS2-190,1000,1000,100,100,40508,43299,968,1000,100,100,40508,43299,30000,30000,30000,30000,0,1,0,0.044,0,0,0,0.044
Set7,NGCUTFS,NGCUTFS2-191,1000,3000,100,100,132360,133317,974,3000,100,100,132360,133317,30000,30000,30000,30000,0,1,0,0.043,0,0,0,0.043
Set7,NGCUTFS,NGCUTFS2-192,1000,3000,100,100,123291,124773,975,3000,100,100,123291,124773,30000,30000,30000,30000,0,1,0,0.044,0,0,0,0.044
Set7,NGCUTFS,NGCUTFS2-193,1000,3000,100,100,126066,130662,973,3000,100,100,126066,130662,30000,30000,30000,30000,0,1,0,0.045,0,0,0,0.045
Set7,NGCUTFS,NGCUTFS2-194,1000,3000,100,100,125805,127377,971,3000,100,100,125805,127377,30000,30000,30000,30000,0,1,0,0.052,0,0,0,0.052
Set7,NGCUTFS,NGCUTFS2-195,1000,3000,100,100,126234,130296,976,3000,100,100,126234,130296,30000,30000,30000,30000,0,1,0,0.046,0,0,0,0.046
Set7,NGCUTFS,NGCUTFS2-196,1000,3000,100,100,131169,129987,973,3000,100,100,131169,129987,30000,30000,30000,30000,0,1,0,0.046,0,0,0,0.046
Set7,NGCUTFS,NGCUTFS2-197,1000,3000,100,100,128874,129453,962,3000,100,100,128874,129453,30000,30000,30000,30000,0,1,0,0.047,0,0,0,0.047
Set7,NGCUTFS,NGCUTFS2-198,1000,3000,100,100,124311,129627,973,3000,100,100,124311,129627,30000,30000,30000,30000,0,1,0,0.049,0,0,0,0.049
Set7,NGCUTFS,NGCUTFS2-199,1000,3000,100,100,125361,128442,967,3000,100,100,125361,128442,30000,30000,30000,30000,0,1,0,0.052,0,0,0,0.052
Set7,NGCUTFS,NGCUTFS2-200,1000,3000,100,100,127323,122994,981,3000,100,100,127323,122994,30000,30000,30000,30000,0,1,0,0.049,0,0,0,0.049
Set7,NGCUTFS,NGCUTFS2-201,1000,4000,100,100,171364,172872,974,4000,100,100,171364,172872,30000,30000,30000,30000,0,1,0,0.056,0,0,0,0.056
Set7,NGCUTFS,NGCUTFS2-202,1000,4000,100,100,171224,161812,977,4000,100,100,171224,161812,30000,30000,30000,30000,0,1,0,0.058,0,0,0,0.058
Set7,NGCUTFS,NGCUTFS2-203,1000,4000,100,100,176084,174112,973,4000,100,100,176084,174112,30000,30000,30000,30000,0,1,0,0.054,0,0,0,0.054
Set7,NGCUTFS,NGCUTFS2-204,1000,4000,100,100,172444,169260,977,4000,100,100,172444,169260,30000,30000,30000,30000,0,1,0,0.052,0,0,0,0.052
Set7,NGCUTFS,NGCUTFS2-205,1000,4000,100,100,164144,167752,963,4000,100,100,164144,167752,30000,30000,30000,30000,0,1,0,0.053,0,0,0,0.053
Set7,NGCUTFS,NGCUTFS2-206,1000,4000,100,100,174756,172896,970,4000,100,100,174756,172896,30000,30000,30000,30000,0,1,0,0.052,0,0,0,0.052
Set7,NGCUTFS,NGCUTFS2-207,1000,4000,100,100,167148,173640,979,4000,100,100,167148,173640,30000,30000,30000,30000,0,1,0,0.054,0,0,0,0.054
Set7,NGCUTFS,NGCUTFS2-208,1000,4000,100,100,161648,167320,957,4000,100,100,161648,167320,30000,30000,30000,30000,0,1,0,0.053,0,0,0,0.053
Set7,NGCUTFS,NGCUTFS2-209,1000,4000,100,100,171560,178560,968,4000,100,100,171560,178560,30000,30000,30000,30000,0,1,0,0.056,0,0,0,0.056
Set7,NGCUTFS,NGCUTFS2-210,1000,4000,100,100,173376,166536,977,4000,100,100,173376,166536,30000,30000,30000,30000,0,1,0,0.052,0,0,0,0.052
Set7,NGCUTFS,NGCUTFS3-100,150,150,100,100,5758,5172,77,78,100,100,2277,2190,29763,29696,29763,29696,0.002251117,0,1,0.074,0.035,0.064,470.944,530.012
Set7,NGCUTFS,NGCUTFS3-101,150,450,100,100,15513,17082,62,178,100,100,5075,5838,30000,30000,30000,30000,0,1,0,0.095,0.039,0.083,0,0.217
Set7,NGCUTFS,NGCUTFS3-102,150,450,100,100,16854,15525,149,450,100,100,16854,15525,30000,30000,30000,30000,0,1,0,0.005,0,0,0,0.005
Set7,NGCUTFS,NGCUTFS3-103,150,450,100,100,17907,18501,46,124,100,100,4445,5090,29994,29994,29994,29994,0,1,0,0.008,0.026,0.045,0.937,1.016
Set7,NGCUTFS,NGCUTFS3-104,150,450,100,100,17319,15651,61,174,100,100,6253,5076,30000,30000,30000,30000,0,1,0,0.015,0.024,0.01,0,0.049
Set7,NGCUTFS,NGCUTFS3-105,150,450,100,100,16029,15759,43,124,100,100,3676,4209,30000,30000,30000,30000,0,1,0,0.008,0.002,0.014,0,0.024
Set7,NGCUTFS,NGCUTFS3-106,150,450,100,100,17043,16728,52,138,100,100,4800,4628,30000,30000,30000,30000,0,1,0,0.006,0.002,0.01,0,0.018
Set7,NGCUTFS,NGCUTFS3-107,150,450,100,100,16113,18063,62,162,100,100,5216,5543,30000,30000,30000,30000,0,1,0,0.006,0.002,0.01,0.552,0.57
Set7,NGCUTFS,NGCUTFS3-108,150,450,100,100,17277,16545,149,450,100,100,17277,16545,30000,30000,30000,30000,0,1,0,0.003,0,0,0,0.003
Set7,NGCUTFS,NGCUTFS3-109,150,450,100,100,18210,17529,69,190,100,100,5833,5799,29988,29988,29988,29988,0,1,0,0.007,0.002,0.01,18.202,18.221
Set7,NGCUTFS,NGCUTFS3-110,150,450,100,100,16002,17238,149,450,100,100,16002,17238,30000,30000,30000,30000,0,1,0,0.003,0,0,0,0.003
Set7,NGCUTFS,NGCUTFS3-111,150,600,100,100,21656,25684,47,172,100,100,5469,6717,30000,30000,30000,30000,0,1,0,0.012,0.001,0.011,0,0.024
